gameid###game###count###bgglink###thumbnail###yearpublished###designers###categories###mechanics###weight###rating###playtime###best###recommended###not_recommended
1###Die Macher###1###https://boardgamegeek.com/boardgame/1###"https://cf.geekdo-images.com/rpwCZAjYLD940NWwP3SRoA__thumb/img/YT6svCVsWqLrDitcMEtyazVktbQ=/fit-in/200x150/filters:strip_icc()/pic4718279.jpg"###1986###Karl-Heinz Schmiel###Economic; Negotiation; Political###Alliances; Area Majority / Influence; Auction/Bidding; Dice Rolling; Hand Management; Simultaneous Action Selection###4.32###7.63###240###0###1###80
3###Samurai###2###https://boardgamegeek.com/boardgame/3###"https://cf.geekdo-images.com/o9-sNXmFS_TLAb7ZlZ4dRA__thumb/img/22MSUC0-ZWgwzhi_VKIbENJik1w=/fit-in/200x150/filters:strip_icc()/pic3211873.jpg"###1998###Reiner Knizia###Abstract Strategy; Medieval###Area Majority / Influence; Hand Management; Hexagon Grid; Once-Per-Game Abilities; Set Collection; Tile Placement###2.49###7.45###30 - 60###0###0###147
5###Acquire###1###https://boardgamegeek.com/boardgame/5###"https://cf.geekdo-images.com/3C--kJRhi6kTPHsr9dNaWw__thumb/img/EQqszaHS3n6XplVVGQfTZtGc8fE=/fit-in/200x150/filters:strip_icc()/pic3299296.jpg"###1964###Sid Sackson###Economic; Territory Building###Hand Management; Investment; Market; Ownership; Square Grid; Stock Holding; Tile Placement; Victory Points as a Resource###2.50###7.34###90###0###0###192
11###Bohnanza###1###https://boardgamegeek.com/boardgame/11###"https://cf.geekdo-images.com/hTK_hi_S0RvDRuZKyNEgvQ__thumb/img/laOeOkZJnxHAmCPp7OCg66Xd-zY=/fit-in/200x150/filters:strip_icc()/pic69366.jpg"###1997###Uwe Rosenberg###Card Game; Farming; Negotiation###Hand Management; Melding and Splaying; Negotiation; Set Collection; Trading###1.67###7.04###45###0###1###355
12###Ra###1###https://boardgamegeek.com/boardgame/12###"https://cf.geekdo-images.com/1m3z3iX0iVtII8AEMuWOeA__thumb/img/qoWgC_i6XctwTIybaqZ8FldYCn0=/fit-in/200x150/filters:strip_icc()/pic3013552.jpg"###1999###Reiner Knizia###Ancient; Mythology###Auction/Bidding; Auction: Once Around; Closed Economy Auction; Constrained Bidding; Push Your Luck; Set Collection###2.35###7.47###45 - 60###0###0###217
13###Catan###3###https://boardgamegeek.com/boardgame/13###"https://cf.geekdo-images.com/W3Bsga_uLP9kO91gZ7H8yw__thumb/img/8a9HeqFydO7Uun_le9bXWPnidcA=/fit-in/200x150/filters:strip_icc()/pic2419375.jpg"###1995###Klaus Teuber###Economic; Negotiation###Dice Rolling; Hexagon Grid; Income; Modular Board; Network and Route Building; Race; Random Production; Trading; Variable Set-up###2.32###7.15###60 - 120###1###3###1063
18###RoboRally###6###https://boardgamegeek.com/boardgame/18###"https://cf.geekdo-images.com/eJx8hRJ6-86C2VrhECwEPA__thumb/img/J1PlqFqtN-hxuXM4eEi-ekANPP4=/fit-in/200x150/filters:strip_icc()/pic1000553.jpg"###1994###Richard Garfield###Maze; Miniatures; Racing; Science Fiction###Action Queue; Bias; Grid Movement; Lose a Turn; Modular Board; Programmed Movement; Race; Scenario / Mission / Campaign Game; Simultaneous Action Selection###2.43###7.08###45 - 120###0###4###179
19###Wacky Wacky West###1###https://boardgamegeek.com/boardgame/19###"https://cf.geekdo-images.com/Jc9Is7OyYz0NdWN_CDBi5g__thumb/img/SY3pxFgAkFbx2o7okAWQdNIpfEY=/fit-in/200x150/filters:strip_icc()/pic786075.jpg"###1991###Klaus Teuber###American West; Bluffing; City Building###Tile Placement; Voting###1.84###6.30###30 - 45###0###0###12
22###Magic Realm###93###https://boardgamegeek.com/boardgame/22###"https://cf.geekdo-images.com/X-wQkavJHlZaUqlL1ClEsA__thumb/img/UIw4ZFZqMTqMlArymmHI591Gm-k=/fit-in/200x150/filters:strip_icc()/pic148345.jpg"###1979###Richard Hamblen###Adventure; Exploration; Fantasy; Fighting###Action Queue; Dice Rolling; Events; Modular Board; Paper-and-Pencil; Player Elimination; Point to Point Movement; Role Playing; Simultaneous Action Selection; Variable Player Powers; Variable Set-up###4.53###7.19###240###8###26###2
23###Divine Right###1###https://boardgamegeek.com/boardgame/23###"https://cf.geekdo-images.com/LXe8fV_o-sf1IQNz4Ohalg__thumb/img/9iONXPj0ASLKnAGuNlAGwUc23vE=/fit-in/200x150/filters:strip_icc()/pic1440309.jpg"###1979###Glenn Rahman; Kenneth Rahman###Fantasy; Political; Wargame###Card Drafting; Dice Rolling; Events; Grid Movement; Hexagon Grid; Movement Points; Player Elimination; Simulation; Variable Phase Order; Variable Player Powers###3.18###7.12###360###0###2###12
30###Dark Tower###2###https://boardgamegeek.com/boardgame/30###"https://cf.geekdo-images.com/3Nl1qEL5tdB6Eo19FCBm9Q__thumb/img/8tfmpYuXf-FuQQq11tOTE0YmFv4=/fit-in/200x150/filters:strip_icc()/pic4007794.jpg"###1981###Roger Burten; Alan Coleman; Vincent A. A. J. Erato###Adventure; Electronic; Exploration; Fantasy; Fighting###Area Movement; Push Your Luck###1.81###6.82###90###3###6###8
34###Arkham Horror###2###https://boardgamegeek.com/boardgame/34###"https://cf.geekdo-images.com/AhS53CO05pBagyr9EfRazg__thumb/img/vkAI2JcO2v2Y_pO1Fi5shUGzCxc=/fit-in/200x150/filters:strip_icc()/pic5747491.jpg"###1987###Charlie Krank; Richard Launius; Sandy Petersen; Lynn Willis###Adventure; Horror; Novel-based###Cooperative Game; Role Playing; Variable Player Powers###2.40###6.62###180###0###3###1
41###Can't Stop###4###https://boardgamegeek.com/boardgame/41###"https://cf.geekdo-images.com/JZpo3AnyFH4TqxKWFSFKGQ__thumb/img/KxfmwuPAgmmNACBQkxIaYUxKdLI=/fit-in/200x150/filters:strip_icc()/pic1046518.jpg"###1980###Sid Sackson###Dice###Dice Rolling; Push Your Luck###1.16###6.85###30###0###2###126
42###Tigris & Euphrates###2###https://boardgamegeek.com/boardgame/42###"https://cf.geekdo-images.com/soAzNVWglCdVBacNjoCTJw__thumb/img/0UPEyOaSFyqEH1ikrSig_218RQ0=/fit-in/200x150/filters:strip_icc()/pic2338267.jpg"###1997###Reiner Knizia###Ancient; Civilization; Territory Building###Area Majority / Influence; Area Movement; Connections; Hand Management; Highest-Lowest Scoring; Income; Pieces as Map; Set Collection; Square Grid; Tile Placement###3.51###7.70###90###1###1###306
50###Lost Cities###1###https://boardgamegeek.com/boardgame/50###"https://cf.geekdo-images.com/AL5D-dXabY-Lk3PqIFk_0g__thumb/img/Q-76aN92M3OveMp26t7b0i7V-i4=/fit-in/200x150/filters:strip_icc()/pic4597095.jpg"###1999###Reiner Knizia###Card Game; Exploration###Hand Management; Push Your Luck; Score-and-Reset Game; Set Collection###1.50###7.18###30###1###5###260
51###Ricochet Robots###6###https://boardgamegeek.com/boardgame/51###"https://cf.geekdo-images.com/3qg1xTP7ZZiu8OolGBYJ1w__thumb/img/2LGbUy0Hen-8-8bQ-ZfwHjNnCtU=/fit-in/200x150/filters:strip_icc()/pic1766273.jpg"###1999###Alex Randolph###Abstract Strategy; Maze; Puzzle; Real-time###Grid Movement; Modular Board###2.41###7.01###30###8###33###28
54###Tikal###3###https://boardgamegeek.com/boardgame/54###"https://cf.geekdo-images.com/ajU3xzGDUKihjNdvjCR1Hw__thumb/img/pXR57sUMEJ-GJydf-yyAu0ZLgZw=/fit-in/200x150/filters:strip_icc()/pic3328391.jpg"###1999###Michael Kiesling; Wolfgang Kramer###Exploration; Territory Building###Action Points; Area Majority / Influence; Auction/Bidding; Grid Movement; Hexagon Grid; Map Addition; Modular Board; Set Collection; Tile Placement###2.80###7.34###90###1###0###142
58###Kings & Things###2###https://boardgamegeek.com/boardgame/58###"https://cf.geekdo-images.com/QJU-51hfBlaRRDnAtj1oxw__thumb/img/Kkyqov9XpPd6k-XKLDwNVyr6RWM=/fit-in/200x150/filters:strip_icc()/pic638820.jpg"###1986###Doug Kaufman; Robert J. Kuntz; Tom Wham###Bluffing; Exploration; Fantasy; Humor; Territory Building; Wargame###Area Majority / Influence; Area Movement; Dice Rolling; Events; Hexagon Grid; Modular Board; Secret Unit Deployment###2.64###6.51###120###0###0###15
60###Vinci###1###https://boardgamegeek.com/boardgame/60###"https://cf.geekdo-images.com/16rNX4_Zj2nUtfKP7d1Wxw__thumb/img/9LgknaiMCuT4jFlsyPO8j2I1U7E=/fit-in/200x150/filters:strip_icc()/pic168171.jpg"###1999###Philippe Keyaerts###Ancient; Civilization; Territory Building###Area Majority / Influence; Area Movement; Increase Value of Unchosen Resources; Variable Player Powers###2.78###7.09###90###0###4###39
62###Curse of the Mummy's Tomb###2###https://boardgamegeek.com/boardgame/62###"https://cf.geekdo-images.com/4ec1CU2Lbqg_EXcCIPUv4g__thumb/img/u3vN4tnvsLpE2NPzVKK3ie8Svt0=/fit-in/200x150/filters:strip_icc()/pic146706.jpg"###1988###Stephen Hand###Adventure; Ancient; Horror###Action Queue###1.88###5.31###120###0###0###2
71###Civilization###1###https://boardgamegeek.com/boardgame/71###"https://cf.geekdo-images.com/YnRVKSq3NrLKVGPNzcYvqg__thumb/img/CUSJ06HO4-802yb7VSq_MgpOSpE=/fit-in/200x150/filters:strip_icc()/pic374847.jpg"###1980###Francis Tresham###Ancient; Civilization; Economic; Negotiation###Area Majority / Influence; Area Movement; Hand Management; Set Collection; Tech Trees / Tech Tracks; Trading; Turn Order: Stat-Based###3.66###7.50###360###0###1###72
84###Rommel in the Desert###1###https://boardgamegeek.com/boardgame/84###"https://cf.geekdo-images.com/1aI4VpQErVusKbGTfGTi9Q__thumb/img/zAleamnf8gKndqLH1I3Td0WbfT4=/fit-in/200x150/filters:strip_icc()/pic239376.jpg"###1982###Craig Besinque###Wargame; World War II###Dice Rolling; Hexagon Grid; Secret Unit Deployment###3.43###7.55###150###0###2###13
89###Blue vs. Gray###3###https://boardgamegeek.com/boardgame/89###"https://cf.geekdo-images.com/25K0ry11APabQ05qWrfRNQ__thumb/img/JQXdjkZ1tgVfqbprmzSgKQS6qSA=/fit-in/200x150/filters:strip_icc()/pic2083742.png"###1999###Evan Jones###American Civil War; Card Game; Dice; Wargame###Dice Rolling; Hand Management###2.84###6.77###120###0###1###1
91###Paths of Glory###8###https://boardgamegeek.com/boardgame/91###"https://cf.geekdo-images.com/Ip4TygnwFxuR57Vky9ZeZA__thumb/img/6yGJ8gs7e_WwYJc5Y7pXgTBFxF8=/fit-in/200x150/filters:strip_icc()/pic4490515.jpg"###1999###Ted Raicer###Wargame; World War I###Campaign / Battle Card Driven; Dice Rolling; Point to Point Movement###3.84###8.06###480###0###25###41
96###Broadsides & Boarding Parties###1###https://boardgamegeek.com/boardgame/96###"https://cf.geekdo-images.com/92yhg_m_GRgyk4kDHYJHwA__thumb/img/6hCeghL4a2cLQVu9usDK1u_XogE=/fit-in/200x150/filters:strip_icc()/pic1021646.jpg"###1982###Larry Harris, Jr.###Nautical; Pirates; Wargame###Action Queue; Dice Rolling; Grid Movement; Hand Management; Point to Point Movement; Square Grid###1.83###6.17###60###0###0###2
98###Axis & Allies###1###https://boardgamegeek.com/boardgame/98###"https://cf.geekdo-images.com/pWUe-w4DpXdcmH6GqbZqCw__thumb/img/T03oThwiFNU19-9XppxmcQ7_rMs=/fit-in/200x150/filters:strip_icc()/pic24006.jpg"###1981###Larry Harris, Jr.###Economic; Wargame; World War II###Area Movement; Dice Rolling; Minimap Resolution; Stat Check Resolution; Team-Based Game###3.04###6.57###180###0###3###84
112###Condottiere###2###https://boardgamegeek.com/boardgame/112###"https://cf.geekdo-images.com/ez1nMA4g7Mx3BVBqZT9D2w__thumb/img/WbIDkxaZNX05TSmK-pqQYw1xv5A=/fit-in/200x150/filters:strip_icc()/pic4211268.jpg"###1995###Dominique Ehrhard; Duccio Vitale; Justin Kemppainen###Bluffing; Card Game; Medieval; Negotiation###Area Majority / Influence; Auction/Bidding; Constrained Bidding; Hand Management###1.96###6.83###45###0###0###100
116###Guillotine###9###https://boardgamegeek.com/boardgame/116###"https://cf.geekdo-images.com/9gdaUHNTcgv8RhFhG0kzBw__thumb/img/9KfEtRGEfW5Q7Mv_0JbyKQ-oox0=/fit-in/200x150/filters:strip_icc()/pic143139.jpg"###1998###Paul Peterson###Card Game; Humor###Card Drafting; Hand Management; Take That###1.27###6.54###30###0###2###125
125###Money!###1###https://boardgamegeek.com/boardgame/125###"https://cf.geekdo-images.com/zhocaVrbBmHJ-QX4TtTVmw__thumb/img/0OQ3oQTJyEZVuNpnSKaAYU6cgFs=/fit-in/200x150/filters:strip_icc()/pic1664515.jpg"###1999###Reiner Knizia###Card Game###Auction/Bidding; Set Collection; Simultaneous Action Selection###1.55###6.53###30###0###0###11
126###The Really Nasty Horse Racing Game###1###https://boardgamegeek.com/boardgame/126###"https://cf.geekdo-images.com/0b2Q_D4JyzNA1V8RcQAtBg__thumb/img/MNVf600x6S3S2kn7rG0gmxfk2R4=/fit-in/200x150/filters:strip_icc()/pic2008449.jpg"###1989###Simon Knock###Animals; Racing###Betting and Bluffing; Roll / Spin and Move###1.68###6.26###90###0###0###11
127###Princess Ryan's Star Marines###2###https://boardgamegeek.com/boardgame/127###"https://cf.geekdo-images.com/l13XKWiidEahGwTL2gnW2g__thumb/img/fZu_agkL0-mN7mHC0VKcsU_S4Lc=/fit-in/200x150/filters:strip_icc()/pic328153.jpg"###1997###Mark McLaughlin###Deduction; Science Fiction###Cooperative Game; Simultaneous Action Selection; Variable Player Powers###2.46###5.31###120###0###2###2
128###Take it Easy!###2###https://boardgamegeek.com/boardgame/128###"https://cf.geekdo-images.com/4uhHaI4jH-S9SqQ3s9dIrw__thumb/img/meHHpFd-n5Z9fA8HB_Pp76eRmaE=/fit-in/200x150/filters:strip_icc()/pic3108440.jpg"###1983###Peter Burley###Abstract Strategy; Puzzle###Bingo; Pattern Building; Tile Placement###1.49###6.62###20###4###12###10
147###Crude: The Oil Game###1###https://boardgamegeek.com/boardgame/147###"https://cf.geekdo-images.com/I3eBzN15oKeaTLEdjdUEXA__thumb/img/9ZzWTbstIIGBjcLfW3uGXAIo_lk=/fit-in/200x150/filters:strip_icc()/pic1389675.jpg"###1974###James J. St. Laurent###Economic; Industry / Manufacturing###Commodity Speculation; Dice Rolling; Random Production; Tile Placement###2.74###6.73###90###0###1###10
150###PitchCar###6###https://boardgamegeek.com/boardgame/150###"https://cf.geekdo-images.com/lvC1qJo4-RQ_zqudi_oRmA__thumb/img/7IuVc3d0QWtb0eCd6PaYHg8Qg2U=/fit-in/200x150/filters:strip_icc()/pic215555.jpg"###1995###Jean du Poel###Action / Dexterity; Children's Game; Party Game; Racing; Sports###Flicking; Modular Board; Race###1.13###7.25###30###0###15###60
162###The Awful Green Things From Outer Space###3###https://boardgamegeek.com/boardgame/162###"https://cf.geekdo-images.com/P064U4bvkFbCeLVCELGOdQ__thumb/img/W-WR4WGP0EaFYR7CVl6PmXE_zAo=/fit-in/200x150/filters:strip_icc()/pic949958.jpg"###1979###Tom Wham###Science Fiction; Wargame###Area Movement; Dice Rolling; Movement Points; Simulation###1.87###6.52###60 - 90###1###5###23
166###Black Death###1###https://boardgamegeek.com/boardgame/166###"https://cf.geekdo-images.com/mxbMlJr5GIu4rbOlDlBavw__thumb/img/MPZGWHBJANx1urm7FhyD_koxwNM=/fit-in/200x150/filters:strip_icc()/pic180585.jpg"###1993###Greg Porter###Educational; Medical###Action Points; Dice Rolling; Point to Point Movement; Simulation; Variable Player Powers###1.84###5.75###120###0###0###0
168###Empire Builder###1###https://boardgamegeek.com/boardgame/168###"https://cf.geekdo-images.com/WPfjWkfenHoUkqZByS5pyg__thumb/img/Dwio9CMhMBURPvbxPc6wz_vfARQ=/fit-in/200x150/filters:strip_icc()/pic436693.jpg"###1982###Darwin Bromley; Bill Fawcett###Economic; Trains; Transportation###Connections; Crayon Rail System; Movement Points; Network and Route Building; Pick-up and Deliver###2.63###6.95###180###1###1###26
169###En Garde###1###https://boardgamegeek.com/boardgame/169###"https://cf.geekdo-images.com/gFbEKDxJTqC_3Y-nGXyMCg__thumb/img/SjLKD2wxmNpyH72XXHW-NdyjZD0=/fit-in/200x150/filters:strip_icc()/pic620883.jpg"###1993###Reiner Knizia###Card Game; Sports###Hand Management; Tug of War###1.41###6.49###20 - 30###0###0###10
171###Chess###7###https://boardgamegeek.com/boardgame/171###"https://cf.geekdo-images.com/0-DjGBOko6RV8zg5ejhYIg__thumb/img/kjtoinSrkYV0HZleXMxkJzZwS8k=/fit-in/200x150/filters:strip_icc()/pic260745.jpg"###1475###(Uncredited)###Abstract Strategy###Grid Movement; Pattern Movement; Square Grid; Static Capture###3.70###7.13###60###3###34###259
172###For Sale###7###https://boardgamegeek.com/boardgame/172###"https://cf.geekdo-images.com/dJh9HkZC346NgPTAicJq_A__thumb/img/3cgW5aP-JJeKSpZMjA0NFheMnfY=/fit-in/200x150/filters:strip_icc()/pic1513085.jpg"###1997###Stefan Dorra###Card Game; Economic###Auction/Bidding; Auction: Sealed Bid; Auction: Turn Order Until Pass; Hand Management; Selection Order Bid###1.26###7.22###30###0###4###195
173###Formula De###3###https://boardgamegeek.com/boardgame/173###"https://cf.geekdo-images.com/S6Jrqf7MeqiueJI1uuqgcw__thumb/img/731_1UDPU0q4RWrMgDP9JLzrZRM=/fit-in/200x150/filters:strip_icc()/pic168167.jpg"###1997###Laurent Lavaur; Eric Randall###Racing; Sports###Different Dice Movement; Grid Movement; Player Elimination; Push Your Luck; Race; Roll / Spin and Move; Simulation; Team-Based Game###1.96###6.99###120###2###7###76
181###Risk###2###https://boardgamegeek.com/boardgame/181###"https://cf.geekdo-images.com/Oem1TTtSgxOghRFCoyWRPw__thumb/img/5cltSV60oVvjL3Ag_KTJbmTdU6w=/fit-in/200x150/filters:strip_icc()/pic4916782.jpg"###1959###Albert Lamorisse; Michael I. Levin###Territory Building; Wargame###Area Movement; Dice Rolling; Player Elimination; Set Collection###2.08###5.59###120###2###3###188
